row,column,value
row.5211,col.6486,0.669318942195799
row.7270,col.9012,0.68733164110227
row.8024,col.6476,-0.508629347324769
row.402,col.8406,0.520155084012041
row.6879,col.5562,-0.647100510552804
row.2872,col.4714,1.53732552192742
row.9506,col.2191,0.787586191115693
row.4370,col.7108,-1.88556285745949
row.3367,col.2719,2.21530127595069
row.1103,col.7138,-0.316778596932009
row.7257,col.4297,-1.03486348587307
row.547,col.712,-1.95234078144197
row.2722,col.184,-2.10224562579191
row.3621,col.539,1.91347260035135
row.2546,col.8678,0.117930625995310
row.3208,col.1866,-1.68688367499257
row.1489,col.859,-0.0178691550363010
row.2176,col.9615,0.308844081891772
row.8918,col.8162,1.9471798869479
row.1190,col.4256,-0.567870199147811
row.9690,col.8265,0.294082684232569
row.5882,col.1050,-0.30627944711272
row.8093,col.7361,0.894045798388693
row.3933,col.2146,-0.145079093414130
row.713,col.5944,-0.356689874275775
row.1523,col.8543,1.39042807120722
row.3463,col.2766,-0.550700626050953
row.1705,col.5747,-1.06526678937258
row.2623,col.3081,0.967737827746734
row.7706,col.129,1.99573577080778
row.9432,col.8493,0.826920881809114
row.3314,col.1668,-1.14207307530427
row.2747,col.1201,-1.75761174019809
row.3704,col.1910,0.32724717390934
row.3776,col.7476,-0.443008335727624
row.4231,col.8893,-0.387581538495786
row.1879,col.7029,0.466303065194171
row.5566,col.9602,0.160577404489090
row.6267,col.969,0.0965491333893254
row.5347,col.1346,0.572189875388903
row.8914,col.7483,-1.40040870669936
row.4722,col.1770,-0.157407029953977
row.4915,col.142,-0.133627773417329
row.6886,col.1054,1.37418045013721
row.8379,col.6552,-0.106986308910967
row.4786,col.8222,2.05782446437051
row.9741,col.1033,0.715164236844096
row.5573,col.9811,0.968320193446009
row.8451,col.655,-0.841854937844772
row.1775,col.3005,0.298296744346934
row.2512,col.5974,0.621686680828004
row.8382,col.6104,-0.742217419805948
row.6646,col.3043,-0.143715139578576
row.4507,col.7749,-1.10625659115116
row.5123,col.6170,-0.78651663530273
row.3238,col.8389,0.186123997405803
row.8864,col.6687,-0.364769911707441
row.846,col.8507,0.641151501210906
row.5759,col.6871,-0.501194099601525
row.969,col.6343,1.58839419757127
row.2680,col.8074,0.731556508935659
row.6426,col.3666,0.835648218954791
row.4852,col.3782,-1.13624447968968
row.544,col.1006,0.559284298501204
row.2179,col.4859,0.192857298182090
row.9107,col.6955,0.424137190643722
row.91,col.8929,0.542953252475175
row.8331,col.890,-0.295629952895891
row.6407,col.6173,-0.54770415501296
row.5395,col.4089,0.0924476496565657
row.4343,col.277,-1.69942681721653
row.7221,col.3715,-3.74569721423172
row.5279,col.3676,-0.306211740424327
row.5144,col.2500,0.567052883486339
row.3074,col.5652,0.279066889135009
row.9691,col.4514,-2.06157153599237
row.3844,col.9409,0.667928997408346
row.2676,col.7798,-2.20398841109744
row.7629,col.2898,-0.087062568846358
row.4055,col.3242,-0.422432199963193
row.4573,col.2930,-0.815507944286638
row.6700,col.6628,0.237487120397733
row.6686,col.5248,0.490391366367767
row.9240,col.834,0.00526318621623155
row.3975,col.3116,0.236959552428770
row.6231,col.5430,0.845928289088646
row.6128,col.7716,-0.66825792171775
row.3075,col.7511,-1.60814774138835
row.2232,col.3030,-1.32208413738166
row.2295,col.3415,0.539493559308707
row.6689,col.7587,0.485591833835001
row.2486,col.2940,-0.47389289099129
row.494,col.9905,0.952498678828268
row.9223,col.4018,-0.507339488044123
row.9809,col.8140,-0.240077420139789
row.584,col.2229,0.657730050591584
row.7616,col.6227,0.396851359618881
row.8943,col.5080,0.76573606383404
row.6084,col.1265,1.33196203632509
row.1519,col.363,0.179469351159863
row.130,col.7525,0.426238596852551
row.3151,col.6683,-0.377520405089483
row.9082,col.42,0.788506352657268
row.6015,col.461,-1.17303654799271
row.1862,col.6066,1.18264710903613
row.2535,col.6581,0.096500234049153
row.5305,col.8486,-0.783953609068655
row.4817,col.3461,-1.16927674806156
row.3794,col.345,1.59987965899989
row.5204,col.5115,0.542024552355668
row.6012,col.3918,-1.58016379705787
row.2542,col.8206,2.12095509443492
row.1287,col.5231,-1.70642625206138
row.6963,col.7701,0.163387636074108
row.2517,col.1899,-0.522637983399722
row.8993,col.6200,-1.39969104826769
row.3484,col.3479,-0.207998921015345
row.2227,col.7783,0.104227491638404
row.7551,col.5203,-0.042113928383096
row.5137,col.7440,-0.0171580264349444
row.443,col.8921,0.0121412779292352
row.3252,col.8957,-0.257384023590731
row.1216,col.5887,-0.529752624672366
row.3906,col.1174,0.80762796630836
row.3958,col.2272,1.74220335679717
row.7649,col.438,-0.445705004204335
row.1184,col.1964,0.265188821755317
row.9482,col.1596,0.525964157665873
row.7993,col.8564,0.285429058370675
row.3829,col.1509,0.67205167268369
row.1547,col.5011,1.03943151599056
row.5477,col.7920,0.118806778102116
row.3064,col.8254,0.266086707339799
row.1445,col.4044,-0.815952721970396
row.9356,col.779,1.65290603883878
row.2250,col.2705,-1.41097464785324
row.8778,col.5690,1.13059851471365
row.1430,col.7881,0.669665180022464
row.4707,col.8601,0.482272588705145
row.3029,col.2266,1.28715583374605
row.251,col.6773,-1.61183466255314
row.6288,col.5978,0.280041934566104
row.2247,col.6945,0.210066017870943
row.7188,col.6452,-1.06357687812726
row.6507,col.6230,2.25780537304531
row.7475,col.9643,0.339447695278974
row.1759,col.8614,-1.87164436466226
row.5797,col.9715,-0.823287546421598
row.1399,col.1114,-0.539364058957478
row.5648,col.4793,3.07211546117721
row.2670,col.6265,-0.441580549122216
row.1622,col.7584,-1.25739677537741
row.4962,col.4032,0.446068094456354
row.8323,col.316,0.0587223662498232
row.2904,col.7349,0.773753443915512
row.4068,col.2947,1.21443681592324
row.8048,col.5305,0.289552691480401
row.8175,col.318,-0.379131946020198
row.2780,col.5762,1.75568409711910
row.2151,col.40,0.922077526184645
row.54,col.1059,-1.59418044457683
row.1792,col.9349,0.979415703360461
row.7372,col.8276,1.55639383722786
row.555,col.8554,-0.905765994719158
row.5411,col.9456,0.284951643703935
row.2519,col.2780,-0.273005366186546
row.328,col.9757,-0.247492063201379
row.2039,col.3495,0.953864332342553
row.4005,col.7766,0.0624387646281643
row.719,col.6092,-0.337837099629033
row.751,col.5912,-0.95792304868485
row.377,col.2463,0.0601861286904152
row.2170,col.6276,0.0173322096635857
row.6035,col.7115,0.779368671390558
row.3620,col.6786,0.639510071423189
row.5013,col.1879,-0.643153847310034
row.8178,col.3694,-0.617466197192524
row.3214,col.6675,-0.82267617723429
row.6971,col.3582,0.755935261992373
row.2374,col.430,-0.740533102267348
row.1596,col.3036,1.15510672705031
row.1108,col.2169,1.20852754181293
row.7587,col.9404,-0.0280411701859108
row.1392,col.7544,-2.08697312913961
row.9299,col.599,-0.681696776731214
row.6449,col.7302,-1.14634660213698
row.6457,col.9457,-0.515826523842329
row.2221,col.3362,-1.56560316471162
row.3081,col.591,0.0489959137980326
row.5006,col.7359,-0.979234050086098
row.7732,col.1955,0.320836749707731
row.8937,col.4980,0.224405663990218
row.200,col.4230,0.768594977759079
row.8103,col.8245,-0.826344620678594
row.5312,col.3984,-0.520807818094715
row.4505,col.1977,0.298711318586368
row.4305,col.6567,-0.963211211576336
row.8417,col.1209,-2.3817041819120
row.7356,col.1021,1.24597216814484
row.7860,col.5689,-1.73849819305820
row.4480,col.796,0.217464401986007
row.8840,col.1485,0.172427129414467
row.3725,col.2740,-0.980233552530379
row.270,col.6119,1.05452407517245
row.9296,col.619,0.540258741526453
row.8192,col.4254,-0.214747181667954
row.8557,col.3244,0.412692889596003
row.1632,col.4125,-0.170563664130948
row.5158,col.4731,-0.391238125491212
row.6095,col.6460,-1.38565771543662
row.5054,col.6426,-0.130529813944030
row.9325,col.714,-0.68423163037277
row.284,col.5972,-0.148547580183878
row.9699,col.7998,0.921594716561592
row.8704,col.2180,-1.32326189809296
row.5703,col.5214,0.732669303909445
row.2308,col.6709,-0.616941920639922
row.7858,col.3031,1.17897222516798
row.8159,col.5934,-0.0868812343367922
row.8105,col.7289,-1.77287298725615
row.6109,col.5979,-0.659365852370024
row.5469,col.1580,0.706975467573779
row.3679,col.8131,0.283175020437876
row.4133,col.6060,0.139920932290076
row.5434,col.3082,-1.37763647126892
row.9825,col.8596,0.760470746056858
row.657,col.8800,0.372920335893246
row.2703,col.5159,-0.726925622295578
row.7443,col.39,-0.199763976071336
row.2249,col.2243,1.60498589064085
row.6359,col.612,0.809068274976412
row.5923,col.3846,1.96484498197180
row.9619,col.9396,-0.073818394880651
row.6189,col.338,-2.41659299223176
row.8812,col.3220,-0.519075839229082
row.2417,col.3895,-0.448978340571979
row.5027,col.2769,0.567591786760602
row.2568,col.8083,0.0325162104999761
row.7419,col.9601,0.42032290677245
row.8510,col.2645,-0.778843126022608
row.755,col.9803,-1.94087779394018
row.6853,col.5700,-0.535923583001306
row.445,col.4063,-0.903884914020226
row.1708,col.288,1.72130607817027
row.9006,col.1359,0.132390885869369
row.4006,col.5853,-0.349622159991125
row.3808,col.6450,0.521578911152271
row.8525,col.1172,0.466848121886286
row.58,col.5138,0.934372951239382
row.2570,col.7170,-0.674753527783912
row.3290,col.9063,-0.496427783294753
row.6713,col.2794,-0.68959060904123
row.6266,col.2205,-0.863405467429124
row.3001,col.8847,0.260424498489315
row.4876,col.2625,-0.549185617216301
row.3839,col.8227,-0.492612933413147
row.9824,col.5167,-0.673291522258003
row.2327,col.6341,0.478559414991271
row.1053,col.8916,-0.251899575248019
row.4470,col.8950,1.79811761870907
row.3125,col.7788,-0.347725715164054
row.5647,col.6177,-1.07115673743019
row.194,col.8675,-0.076353765614939
row.9188,col.4829,1.84950091256261
row.8401,col.7184,-0.288240764822823
row.4618,col.3630,-1.03802220458766
row.4635,col.5258,0.286471410170996
row.492,col.1861,-1.04658147846254
row.9991,col.3372,0.509478276293935
row.5435,col.8438,-0.0122942201930346
row.4637,col.6032,0.66752305707495
row.1013,col.7095,-0.112518935182383
row.904,col.4490,-0.850648946328137
row.9158,col.7768,0.193272965823176
row.2202,col.1728,-1.06970285312846
row.9738,col.3592,-0.888085782085295
row.809,col.7609,0.759066876021695
row.7680,col.5031,0.69374408667386
row.8839,col.9107,0.307026915494683
row.3455,col.3945,-0.485123451159517
row.2501,col.669,0.134298250212782
row.7521,col.5282,-0.488407694256894
row.487,col.3129,0.375816289641293
row.8788,col.8490,-0.525221268744183
row.3215,col.1110,0.794299967642099
row.164,col.8933,-0.149337876527670
row.5335,col.4879,-0.286736927389922
row.1604,col.5510,-2.78669863417899
row.8953,col.4091,0.890992388828394
row.4583,col.5141,1.05691889706494
row.1231,col.9265,-0.679386858288693
row.7853,col.6090,0.169731098708996
row.1416,col.3829,0.804608777922557
row.2773,col.4447,0.686231859415033
row.761,col.6738,0.355620599893369
row.8025,col.9873,-0.0138290840821358
row.3428,col.6423,0.417365120656658
row.6993,col.2629,0.531826277110652
row.5584,col.5267,0.555163975142287
row.7360,col.3528,-0.111927135203853
row.5520,col.3901,-2.12418662514821
row.3266,col.6783,0.350569005614509
row.9996,col.1062,1.27610179994574
row.3182,col.128,-1.25334685591599
row.6051,col.4539,1.10023312305537
row.4916,col.1414,-1.33417144751577
row.9692,col.8825,0.510842833956414
row.921,col.5491,3.00453216333916
row.267,col.8038,-0.492720806144833
row.4710,col.3966,-0.122570037068530
row.8971,col.8365,-0.0293818532329814
row.7263,col.9584,-0.87049567513869
row.1709,col.2388,0.27828889395939
row.1587,col.134,1.44309839197767
row.9060,col.2059,-2.15060258874600
row.3107,col.6855,0.620095169784357
row.4517,col.732,0.506141075792436
row.7903,col.3856,-0.534593025638692
row.4924,col.1373,-0.28380478116041
row.9074,col.8939,1.12390593137709
row.6021,col.7911,-0.117259196858203
row.207,col.6284,0.492298285534057
row.1070,col.5078,-0.245055619694202
row.2264,col.5834,0.630302934064792
row.7194,col.9559,-0.219544177285916
row.892,col.2190,-1.12230969738785
row.2684,col.5831,0.0945876175172375
row.4673,col.8260,1.15300166694424
row.4699,col.1401,-0.768677418468169
row.2256,col.2210,0.0409520850074539
row.4527,col.7034,-0.130545933473327
row.8312,col.6908,-1.52624083284781
row.629,col.1445,0.773801857988106
row.6791,col.7575,0.458735459785971
row.6629,col.9356,-1.13910023487824
row.1223,col.9600,-0.973830270663336
row.6869,col.1098,0.568603018037427
row.2667,col.8757,0.0523939156187814
row.7990,col.2550,1.64934105039085
row.81,col.7988,1.50577742112854
row.4098,col.7112,2.37553682546736
row.8548,col.8211,0.398058353392953
row.9346,col.5957,1.73335442447945
row.6702,col.1413,0.945450454336052
row.6274,col.1696,-0.645499092583195
row.7485,col.2028,-1.42699103856094
row.4497,col.5828,0.222746540901454
row.4458,col.9819,0.0317186328464439
row.9376,col.4678,0.280246119469237
row.3206,col.3028,-0.0858628968069075
row.7720,col.3655,0.381100994305873
row.5331,col.352,0.79305259982298
row.1943,col.4821,0.00646311783066875
row.2216,col.6307,-1.28987446562726
row.851,col.6757,2.09023021435939
row.5348,col.3258,0.305604650609568
row.9603,col.4053,0.80627371212348
row.6544,col.1519,-1.76369441083607
row.4220,col.8516,-0.255731706160141
row.5330,col.4142,-0.493693094757471
row.8876,col.9262,-1.57313942017782
row.2731,col.7223,0.524171167358936
row.3626,col.6515,-0.659376251629342
row.4694,col.7058,0.581405530282081
row.9279,col.690,1.07574298597754
row.7113,col.5677,1.39811831100100
row.8797,col.6525,-0.620984911817822
row.3247,col.8317,0.890594596071514
row.565,col.4875,0.637457390543038
row.9750,col.9496,1.33188047968698
row.1565,col.7589,2.33869152708746
row.1127,col.5108,-0.718675261596641
row.3201,col.3964,1.43093739763289
row.2238,col.2383,0.127212672057245
row.5548,col.8393,-0.0278168800290828
row.6602,col.3646,-0.554861153123397
row.7515,col.730,0.153583513810235
row.9786,col.2082,-0.834772500952087
row.3102,col.7850,-1.79398668055323
row.222,col.4973,0.280027966554562
row.274,col.64,-0.171327807020880
row.2899,col.3199,2.34017702225482
row.7785,col.5552,-1.91149115779822
row.8749,col.5463,0.772071717555738
row.5209,col.2567,0.78627147751001
row.6439,col.8938,1.61869396499681
row.7478,col.9563,-0.87870584304315
row.4727,col.3818,0.643302367873749
row.7148,col.1215,-1.0113997306086
row.4788,col.7596,-0.393382754005685
row.4833,col.1943,0.548171414527349
row.6271,col.5385,-0.700518282814755
row.5128,col.3502,0.345613952288712
row.2669,col.2924,-0.895524955092529
row.3295,col.5873,-0.192306119927506
row.4874,col.3859,1.6761098007553
row.7782,col.5154,-1.39814384196977
row.7002,col.8474,1.4166545883852
row.1601,col.4185,-0.0204788664609884
row.2664,col.8638,0.697567429930825
row.1589,col.4905,-1.46606341793236
row.5926,col.2148,0.408360255874614
row.1665,col.2687,0.0297881116182019
row.3287,col.8724,0.468957502183554
row.9732,col.1255,0.268580916554458
row.6071,col.661,-0.240528720013541
row.8050,col.4355,0.0831780296247112
row.2403,col.2878,0.460065917053326
row.3957,col.1486,-0.687229783686933
row.9426,col.5458,-0.634167679924401
row.5124,col.9331,0.074945872089013
row.7517,col.656,0.788053781968697
row.2755,col.5369,0.682039061674215
row.7287,col.4292,-0.298014311601757
row.4028,col.2249,-1.54568164980697
row.505,col.535,-0.0918445481859377
row.5428,col.3069,1.94681873535445
row.7292,col.9185,-1.36479168326128
row.4212,col.2201,0.463664899285736
row.3346,col.6573,-1.83684481463096
row.2209,col.8118,1.42760988034304
row.1635,col.4648,0.514035903677174
row.774,col.1811,2.15207956665083
row.3358,col.5800,-0.143983159700122
row.903,col.1431,-0.200487684134557
row.1980,col.7577,-0.070422560622362
row.4171,col.1389,0.699299287014685
row.7468,col.8329,-0.455379038769621
row.6310,col.7054,0.593798243554402
row.5889,col.1455,0.423976113828683
row.227,col.7644,0.980885647500885
row.3045,col.9815,-0.719769302118188
row.7326,col.8130,0.336407939723529
row.7337,col.7151,0.870362401362329
row.3842,col.9928,1.10211230321836
row.7801,col.8865,-2.10267726250180
row.2985,col.2432,-1.38012893853525
row.3627,col.5195,-0.0976700725187366
row.7612,col.4488,0.397046676361833
row.6114,col.4383,1.64726734678194
row.6983,col.6927,2.24319975393183
row.6448,col.8246,-0.331955966479308
row.3732,col.4639,-1.12474375138119
row.8472,col.6616,-0.233345882161923
row.2045,col.1584,0.232102630110932
row.2423,col.3815,0.531700536987886
row.5716,col.5664,0.738887340727396
row.4667,col.9065,1.95900142267681
row.2970,col.9287,-0.844658286225099
row.4445,col.854,-0.8302763208922
row.3914,col.1242,-1.20445077546911
row.1954,col.6098,-0.321116335432702
row.4749,col.280,-0.612400470338075
row.4626,col.4657,1.19406231207884
row.6030,col.9322,0.185904055028390
row.166,col.9807,-0.0265144728055358
row.5990,col.103,-0.844301703735322
row.9317,col.9371,1.83143532154056
row.9663,col.2818,-0.375424507187007
row.6728,col.3092,0.947828085360853
row.4195,col.8843,-0.984345957195424
row.5150,col.9264,0.543076177208281
row.8837,col.8795,-0.829474340152232
row.553,col.2413,2.18473990570564
row.6727,col.6205,1.32401225560262
row.4328,col.3282,0.194835226540747
row.2895,col.7148,0.11050717373304
row.5874,col.3497,2.35470985868743
row.5723,col.8733,1.47771893359550
row.8413,col.3796,0.152971833878950
row.209,col.7991,-1.10718593338930
row.814,col.7859,-1.18693124467507
row.6616,col.8111,1.66078389825147
row.4242,col.493,0.258645609023752
row.7627,col.8107,1.89368714459717
row.1329,col.1562,1.14752650841929
row.5028,col.2117,-1.17830937271239
row.3714,col.855,-0.0559819330714284
row.8232,col.2363,-0.418892809229793
row.1117,col.6520,1.08294896436466
row.5162,col.9895,-1.06733751018688
row.2175,col.7258,1.07670296459205
row.7369,col.639,-1.21196673225548
row.36,col.7917,-0.218951481551973
row.3919,col.8228,-1.86802603473403
row.7018,col.6391,0.398907654038213
row.8353,col.9821,-0.47895571061119
row.8022,col.9738,-0.377017965081837
row.5748,col.7182,1.20730325575058
row.163,col.8351,0.790309536114554
row.3870,col.9183,0.522507058877809
row.9248,col.8071,0.702991211307288
row.5613,col.3454,-1.51226226439663
row.3159,col.5597,-0.280586449217121
row.13,col.4920,0.710895776027144
row.8966,col.4320,-2.96813506835843
row.7098,col.7977,0.144228430655290
row.1293,col.3743,0.916252660288678
row.5219,col.866,0.568274782206629
row.6671,col.2357,-0.0209229000951231
row.100,col.6102,0.483823199768291
row.4691,col.1221,0.373823739751558
row.4900,col.5086,-0.596057393876957
row.9100,col.9833,0.843290825300774
row.7013,col.1832,1.53566341972731
row.5502,col.5147,0.110545489409295
row.4289,col.3839,-0.726930048763262
row.3407,col.2045,-0.165613824262553
row.2849,col.988,0.534025750389656
row.1727,col.7824,0.166171236491969
row.7745,col.6091,-0.848466496950457
row.5273,col.8739,1.10396255382473
row.5993,col.6819,-0.279935193662087
row.2692,col.5624,0.72219641714597
row.5471,col.5599,0.638363592214092
row.5133,col.2887,0.943832643105019
row.7225,col.6735,-1.02254041593190
row.6386,col.3004,0.496967268140291
row.7290,col.1698,0.363990288132376
row.9393,col.9918,-0.319507036040238
row.6475,col.5113,1.84019549393415
row.401,col.1103,-0.306623773729651
row.4318,col.9624,0.435681602456181
row.7352,col.4660,-0.489147992964186
row.1603,col.9298,1.07038607391567
row.6497,col.8930,-1.18413163614307
row.168,col.2907,1.15244173769613
row.8488,col.8520,-0.291970627370715
row.4148,col.7864,1.75869221922212
row.8442,col.4184,-0.121253898618293
row.2471,col.1463,-0.801763520886749
row.2668,col.5019,0.666283481318919
row.760,col.9674,3.10082171070778
row.8483,col.3487,1.71580469505314
row.8355,col.5313,-0.199777873174464
row.5521,col.8114,-1.31212565593727
row.1447,col.6264,-0.245985749496386
row.1932,col.6975,-0.366076975213995
row.406,col.7418,-0.478785373515975
row.2835,col.6895,-0.265957218583353
row.8540,col.6712,-0.0416773829882382
row.7961,col.1446,0.617805389285667
row.1873,col.1713,-0.368579173105591
row.5919,col.7073,-1.86382051890712
row.7423,col.4452,-0.804601293899085
row.1419,col.4907,-0.704197693262317
row.2652,col.1880,-2.15764769284390
row.7261,col.4711,-0.564424435163352
row.2714,col.7353,-3.52064985842533
row.4998,col.1893,-0.720826805949674
row.344,col.9295,1.06095151486118
row.9146,col.3662,-1.14282380781654
row.3140,col.6559,0.60711618190731
row.909,col.3356,0.122316343487972
row.6435,col.4720,1.10190252983675
row.4972,col.8813,1.14880122422970
row.5674,col.913,1.23314631183053
row.5829,col.4776,-0.141841238507323
row.779,col.6624,-0.739040817261512
row.1182,col.7990,-0.0639236130482572
row.2878,col.4241,-1.38999438557801
row.2951,col.7272,0.799996094037578
row.8243,col.2914,-1.29058683927209
row.7262,col.9568,-0.0255815713522642
row.5350,col.534,-0.85099826017851
row.7728,col.3436,0.665121105215204
row.4882,col.845,0.71811630174567
row.4574,col.4633,1.22041313291792
row.1248,col.1978,0.583279966259302
row.9622,col.1434,0.52305601803072
row.9541,col.2797,0.630548606514344
row.5126,col.7807,-0.380475061498708
row.7693,col.382,1.45322429359437
row.8894,col.3268,1.59571604871283
row.1017,col.922,0.463036112344355
row.9351,col.565,0.519654709720147
row.5339,col.2387,1.24963941589284
row.1786,col.2098,-0.175184842743202
row.1228,col.2477,-1.57510020286163
row.2770,col.4716,1.59498368601133
row.3254,col.7197,0.620395701109918
row.6610,col.8858,0.118209043814854
row.5592,col.7712,0.431184737840774
row.6182,col.9441,-1.04788848936139
row.2219,col.8390,1.26716644410513
row.3090,col.980,-0.165233206186400
row.4145,col.4197,-1.13301392919728
row.6143,col.5735,-0.166469677056798
row.6252,col.1219,1.36460830581376
row.9175,col.8123,-0.54839929436992
row.6864,col.8225,0.00558938301440758
row.7659,col.2806,-0.812441768948792
row.554,col.2151,-1.90038057662762
row.4728,col.4857,-1.9594763602169
row.359,col.3714,-0.417150746987942
row.2068,col.4359,0.717386290286076
row.9145,col.997,0.06251588499257
row.1855,col.2667,1.15217632751111
row.4428,col.6282,-1.08086826149598
row.1502,col.3403,0.214188861136399
row.7667,col.4056,-2.35585136276312
row.9127,col.9922,-0.698635895106161
row.9568,col.9995,2.43782553949100
row.2379,col.1005,-0.417121789923692
row.3063,col.8443,-1.33478030245124
row.1206,col.4210,0.255138999326464
row.9134,col.8701,0.421513692565086
row.4090,col.2747,1.11739195101348
row.4261,col.5625,0.205593004745587
row.6736,col.3841,1.6602464689492
row.5911,col.3435,-0.403323447805054
row.7094,col.3840,-0.243369861868301
row.7060,col.1139,0.01702038264501
row.8245,col.5928,0.68831123362899
row.1946,col.6301,-0.690433440453226
row.4815,col.7,-1.8037612446357
row.6541,col.8780,-1.16872978802106
row.6361,col.9844,-0.0753830864410196
row.8799,col.8182,-0.742962314710981
row.1390,col.1305,-0.666278726317172
row.4823,col.7047,-0.0376038886665877
row.5854,col.9034,-1.81075781219016
row.7461,col.8976,-0.671547336102406
row.1376,col.7583,0.101315332935812
row.5277,col.3913,-0.77533953243333
row.1031,col.2073,0.845127128653765
row.6588,col.5939,-0.779443069715456
row.4945,col.8236,1.18441976465109
row.2028,col.738,0.151720434804953
row.4324,col.8972,1.74058984797850
row.2540,col.6025,-1.69731234684579
row.4245,col.635,0.480785751320682
row.4216,col.1264,-0.427597511069982
row.630,col.2057,-0.185486163728918
row.5101,col.968,1.15691385731427
row.484,col.4901,-2.00168277414148
row.5837,col.7814,-0.429668958997921
row.8529,col.179,-0.907678696930974
row.3767,col.2708,-0.96878490115488
row.372,col.9551,0.883070527488057
row.6077,col.5923,-0.263550036231928
row.9540,col.2320,0.242962680570684
row.2761,col.8463,-1.05374613305582
row.9939,col.3241,-0.57411187046715
row.8747,col.9222,0.808430878040171
row.5529,col.2739,-0.808188910420358
row.8134,col.446,-0.68941274986003
row.9400,col.1375,1.16562632849994
row.6553,col.4250,0.124524854572345
row.9494,col.2775,1.00823101710774
row.2838,col.1721,0.966744500764035
row.3864,col.2833,0.758103772295652
row.649,col.4109,0.850004408967519
row.5632,col.7860,0.725274624299544
row.7665,col.5359,-0.991232801032487
row.1161,col.9774,2.62181415110166
row.3013,col.977,0.552374835515472
row.9911,col.4564,0.506276527964212
row.1026,col.737,2.04208913947986
row.7503,col.9252,-0.469073523397012
row.9526,col.6498,1.15103000439375
row.9285,col.7205,1.18308407922627
row.516,col.7721,-0.93660491390017
row.8635,col.96,0.455139532931334
row.5785,col.4804,-1.60048503832956
row.9623,col.4081,-0.0574997412499296
row.2414,col.1671,-1.12538319537760
row.2084,col.3023,-0.700117929279199
row.729,col.8712,-0.389979951409166
row.640,col.1057,-0.490119031678171
row.199,col.6363,-1.44669827416437
row.2114,col.5070,0.0456735843168719
row.962,col.9332,0.358285853355446
row.964,col.7973,0.372343281545938
row.6088,col.861,-0.935045939163208
row.2651,col.7062,0.906269694821068
row.380,col.2796,1.68430202898536
row.2699,col.1285,-0.225421559724812
row.3047,col.4343,0.277973671360594
row.9311,col.2789,0.159986692352551
row.667,col.6281,-0.656095566032418
row.1576,col.1989,-0.449087156802047
row.4130,col.333,-1.39735622976314
row.8813,col.1990,0.864787391571343
row.5773,col.9770,0.277295356124708
row.362,col.5981,-0.31218745014076
row.5405,col.5549,-0.174045422941889
row.6510,col.6987,0.542566272292829
row.9407,col.4288,2.57802559121014
row.3969,col.1542,0.243289829430287
row.5397,col.4581,0.862944625092335
row.6312,col.6231,0.222093230382215
row.4412,col.965,-0.0565540592376356
row.5827,col.6081,0.774112562280333
row.5113,col.8841,0.638648194715504
row.8784,col.1166,-0.017327010698927
row.650,col.3253,1.31300967824789
row.2608,col.4271,0.569022209185646
row.9394,col.5996,-1.31287658555630
row.7436,col.7863,-1.01317979213113
row.3322,col.8202,-0.148169629770107
row.4111,col.5685,0.366851609075405
row.5061,col.9919,0.635891727132559
row.3079,col.9726,0.171481415015384
row.5994,col.7434,-0.211536959074202
row.3654,col.4718,1.26544396283983
row.930,col.1629,-0.841564000529293
row.840,col.5261,-0.883775438132834
row.9705,col.5308,-1.71893796132714
row.642,col.5353,0.340942224800982
row.9079,col.1665,-1.12002929496754
row.3796,col.1295,-0.183877451929326
row.8885,col.9100,0.409224943962076
row.3729,col.1684,-1.73093511467507
row.9117,col.7127,-0.102290166496611
row.9063,col.397,-0.943633644339833
row.8794,col.6532,-0.317459151361531
row.8201,col.4965,1.11407501991323
row.3259,col.2373,1.36005750189519
row.2103,col.4777,-1.10778843556406
row.218,col.7590,0.145347894209627
row.7241,col.9714,-1.66466456279388
row.8718,col.9986,1.70195282679427
row.3527,col.5135,1.26187331775406
row.6922,col.927,-0.71303970110781
row.5122,col.8817,-0.78093338072957
row.8065,col.4915,0.331788918458553
row.6097,col.9631,1.02365311507104
row.8972,col.4052,0.542127236460688
row.2353,col.1029,-0.438997454178022
row.543,col.6187,0.428986158025649
row.4969,col.2483,-0.0608276801001898
row.2631,col.8551,1.76288379401253
row.5516,col.7370,0.218043478351633
row.3644,col.3117,0.149862960254553
row.9412,col.3598,0.111367511927142
row.8647,col.100,0.452567222992832
row.7240,col.9432,-0.793084679852863
row.3982,col.1078,-0.123357850523037
row.7915,col.7805,0.566080248509936
row.9454,col.6732,0.713338812000496
row.1988,col.8072,-0.898274361686145
row.5146,col.4295,-0.651900058782443
row.257,col.4263,-0.142672090847579
row.4536,col.2926,0.186375771032554
row.1682,col.9165,1.46035113520334
row.8435,col.778,-1.88492327861482
row.9913,col.896,-1.81747347326628
row.4037,col.7871,-0.964589597333774
row.4273,col.2514,1.40839330389834
row.4806,col.3407,-1.86357818223803
row.2954,col.3757,-0.760262415830988
row.1965,col.9010,-0.357794367895959
row.3065,col.5102,0.363793372650825
row.3392,col.2094,-0.602802999892961
row.7927,col.763,1.12435329318397
row.8980,col.4178,-1.62756985110972
row.6657,col.481,0.0613346832223115
row.8142,col.8892,-1.16715780832577
row.7207,col.1638,-0.822662648107823
row.7689,col.4432,0.496049103504863
row.6337,col.2407,0.503886475336169
row.167,col.6859,-0.704745484666302
